,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Num,Side,Missing_Cabin,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
1178,0.0,0.08174437,0.0,-0.34058988,-0.16688828,-0.29081702,0.22573243,-0.26902264,-0.781597,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4652,0.0,-0.33671734,0.0,-0.33604237,0.35119337,0.8591988,-0.2322036,5.235557e-09,0.43081775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3650,1.0,-2.010564,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,0.10776662,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
442,1.0,-0.9644099,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-1.0073436,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7020,1.0,0.98841137,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,1.8650869,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1399,0.0,-0.5459482,0.0,1.0145687,-0.28668684,-0.29081702,-0.22242245,-0.24607864,-0.9256078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1457,0.0,-0.1972301,0.0,-0.34058988,-0.18068707,-0.29081702,3.0293682,-0.26902264,-1.0345889,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5654,0.0,-1.1038971,0.0,-0.29814643,-0.038935907,0.32352912,-0.27666342,-0.26902264,-0.37291792,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1054,1.0,-0.75517905,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-1.057942,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8577,0.0,-1.1736407,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,1.7308067,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3275,1.0,-2.010564,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.018729309,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8439,0.0,1.3371295,0.0,-0.28298807,-0.28731406,-0.25231576,0.36533627,-0.26814017,1.7016153,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3699,0.0,-0.6854354,0.0,-0.34058988,-0.28731406,-0.2824472,0.39556894,-0.26902264,0.32183665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3759,1.0,-0.1972301,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.6181254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
929,1.0,-0.8249227,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-1.0735108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6489,1.0,-0.2669737,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,1.0243756,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1829,1.0,-0.9644099,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-1.0131819,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7741,1.0,0.6396933,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,1.4719765,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7398,0.0,0.15148799,0.0,-0.34058988,-0.23274612,-0.29081702,1.7355876,-0.071351245,-0.5655809,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4221,0.0,-1.2433844,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,0.286807,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3546,0.0,1.5463604,0.0,0.27484006,-0.28731406,-0.20209675,-0.27666342,0.03983891,0.07273698,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7359,0.0,-0.2669737,0.0,-0.14201517,-0.20953907,0.39216182,-0.10238097,-0.26108047,2.036343,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6398,0.0,-0.2669737,0.0,-0.22538625,0.08901646,-0.29081702,-0.27666342,-0.2469611,1.588742,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2011,0.0,-0.9644099,0.0,-0.34058988,0.3091698,-0.07654915,-0.27666342,-0.26902264,-0.31453517,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6945,0.0,-0.5459482,0.0,-0.34058988,-0.24340881,-0.2874691,-0.27666342,0.15985367,1.8261651,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6237,1.0,0.43046245,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,1.3162892,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3219,0.0,1.5463604,0.0,-0.20416452,-0.28731406,-0.29081702,0.5067184,-0.26902264,0.24399301,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2606,0.0,1.7555912,0.0,-0.34058988,-0.264107,-0.29081702,3.8927777,-0.26902264,-0.9742601,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3264,0.0,-2.010564,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.024567584,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4928,1.0,-0.89466625,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.7485135,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6926,0.0,-0.9644099,0.0,-0.34058988,-0.28731406,-0.27575132,-0.27666342,0.57108074,1.6082029,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6098,0.0,-0.89466625,0.0,-0.2723772,-0.28731406,0.75039095,-0.27666342,0.22868568,1.2501222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6,0.0,-0.1972301,0.0,-0.2769247,0.67797375,-0.28579512,-0.27666342,-0.26902264,-1.1377318,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2980,0.0,-1.1629966e-09,0.0,-0.31633648,-0.28731406,1.0466832,-0.27666342,-0.23637156,-0.12381823,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3361,0.0,-0.75517905,0.0,-0.34058988,0.17243639,-0.29081702,-0.27666342,-0.26902264,0.31405228,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4774,0.0,-0.75517905,0.0,1.8892068,-0.25030822,-0.13179009,0.70945513,0.022189679,0.75192285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1943,0.0,-0.6156918,0.0,-0.34058988,-0.28731406,-0.28412116,-0.24554154,0.40959027,-0.4896834,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5598,1.0,0.36071885,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.7893814,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1635,1.0,-0.8249227,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.5947723,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8287,0.0,-0.89466625,0.0,1.2237542,-0.28731406,0.15613236,-0.27666342,-0.26902264,-0.0128910355,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7029,0.0,-1.0341535,0.0,-0.34058988,-0.17190602,-0.26403356,0.8206047,-0.26902264,1.2131464,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5879,0.0,1.4766167,0.0,-0.03893825,-0.28731406,0.013845105,-0.27666342,5.235557e-09,1.1781168,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2070,0.0,0.50020605,0.0,-0.34058988,1.7235453,-0.29081702,0.34399554,-0.2054854,-1.0890795,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3134,0.0,-0.75517905,0.0,-0.33907405,-0.25218987,-0.29081702,0.25863272,-0.08811801,0.21869382,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5837,0.0,-0.12748648,0.0,-0.32239982,-0.28731406,-0.29081702,0.49960485,-0.26902264,0.8044673,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2242,0.0,-0.2669737,0.0,-0.329979,-0.28731406,-0.29081702,0.50316167,-0.26902264,-0.38654056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1474,0.0,-0.75517905,0.0,0.17631064,-0.28731406,0.26494026,-0.1859654,-0.26902264,-0.54612,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8350,0.0,-0.40646094,0.0,-0.34058988,0.008105404,-0.08994089,-0.26510385,-0.26372787,2.2153835,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1889,0.0,-0.47620457,0.0,-0.34058988,2.9635544,-0.29081702,0.6836685,-0.26725772,-0.98009837,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3435,0.0,-0.5459482,0.0,-0.1586894,-0.13991793,-0.29081702,-1.26050415e-08,-0.26902264,0.21869382,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5712,1.0,2.2437966,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,0.7655455,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3705,1.0,-1.1629966e-09,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,0.13111973,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2021,0.0,-0.75517905,0.0,-0.34058988,-0.035172604,3.1023157,-0.27666342,-0.26902264,-0.31648126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4020,0.0,0.012000752,0.0,0.638641,-0.23023725,-0.26905546,-0.27666342,-0.26902264,0.2245321,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7947,1.0,-0.6854354,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,1.5050601,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8259,0.0,1.1278986,0.0,-0.040454086,-0.0025572933,-0.28914306,-0.27666342,-0.2654928,-0.042082403,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7045,1.0,-0.1972301,0.0,6.811503e-09,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.5908801,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2658,1.0,-0.057742864,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.26199073,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1130,1.0,-0.89466625,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-1.0443194,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5531,0.3583058,-0.2669737,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.7115378,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1819,0.0,1.2673858,0.0,-0.34058988,-0.008829469,0.2582444,-0.22686844,5.235557e-09,-0.53444344,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8385,0.0,-0.057742864,0.0,2.2484603,3.796084e-09,-0.18200913,-0.2757742,-0.26902264,2.2328982,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4318,0.3583058,-0.1972301,0.0,-0.34058988,1.9662784,-0.21214055,-0.2597687,-0.06693894,-0.8088423,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8339,0.0,0.22123161,1.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.03235195,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4144,0.0,0.15148799,0.0,-0.34058988,-0.25846204,-0.29081702,-0.090821415,2.2971756,-0.86722505,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4669,0.0,0.22123161,0.0,3.8370578,-0.20891185,-0.27575132,-0.27666342,-0.17812909,0.6974323,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1236,0.0,-0.6854354,0.0,-0.34058988,-0.28480518,-0.108354546,-0.27666342,0.32310906,-0.62785584,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8549,1.0,0.2909752,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,1.7463754,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1856,0.0,-0.1972301,0.0,0.26726088,-0.28731406,0.8692426,-0.22153325,-0.26902264,-0.40989366,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2282,0.0,0.9186678,0.0,0.45674053,-0.28605962,-0.24394593,-0.13350283,5.235557e-09,-0.22696106,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7219,0.0,-0.2669737,1.0,-0.33907405,2.4084668,-0.29081702,-0.27666342,-0.26725772,-0.96063745,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8383,0.0,-0.5459482,0.0,-0.34058988,-0.28355074,-0.29081702,0.25062993,-0.26902264,2.437238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4093,0.0,-0.6854354,0.0,0.9584827,-0.28731406,-0.29081702,-0.27666342,-0.26902264,0.45417085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5323,0.0,-0.9644099,0.0,0.1869215,0.73316884,-0.29081702,-0.27666342,-0.26902264,1.1528176,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7767,1.0,-0.75517905,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,1.4641922,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
386,0.0,0.012000752,0.0,-0.34058988,2.2955678,-0.29081702,0.35911188,2.5010242,-1.1104865,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1628,0.0,2.1043093,0.0,-0.32846317,0.69302696,-0.29081702,-0.2117521,-0.24166633,-1.100756,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3585,0.0,-0.40646094,0.0,0.17327897,0.18560795,-0.27909926,-0.27666342,-0.26902264,0.27123827,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5571,0.0,0.70943695,0.0,-0.34058988,-0.28731406,-0.29081702,1.3719063,-0.11812171,-1.0326428,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2714,0.0,-2.010564,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.23863761,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7299,0.0,-0.1972301,0.0,-0.34058988,-0.23776387,-0.20209675,-1.26050415e-08,-0.26902264,1.3026665,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6526,1.0,0.5699497,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,1.4252703,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7995,0.0,-0.75517905,0.0,-0.34058988,0.89060044,-0.29081702,16.237488,8.580302,-0.5967184,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3189,0.0,-0.33671734,0.0,-0.19658533,-0.26536143,2.1230445,-0.27666342,-0.26902264,0.23426256,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8663,1.0,-1.1038971,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,1.7561059,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4305,0.0,-1.3828716,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,0.53590673,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
909,1.0,0.36071885,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.8516563,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6921,0.0,0.2909752,0.0,-0.34058988,1.0342332,-0.29081702,13.582349,0.14838168,-0.2191767,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1866,0.0,-0.47620457,0.0,-0.017716525,-0.23400055,0.29841962,-0.26599306,-0.26814017,-0.8574946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1842,0.0,-0.12748648,0.0,6.811503e-09,12.92565,-0.29081702,1.900089,1.7544618,-0.9956671,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2497,0.0,0.15148799,0.0,0.9933469,-0.28731406,-0.29081702,-0.26954985,-0.26902264,-0.29702038,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7480,0.0,-0.47620457,0.0,-0.34058988,-0.2779058,-0.29081702,0.2106161,-0.1595974,1.8320034,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7232,1.0,-0.6156918,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.653155,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7857,0.0,-1.8013333,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,1.5206288,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5054,0.0,0.6396933,0.0,0.8205415,-0.26347977,-0.29081702,-0.27666342,-0.26902264,1.0204834,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4006,1.0,-0.75517905,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,0.21480164,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2702,0.0,-1.3828716,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.22890715,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8654,0.0,-2.010564,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,2.5325963,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
331,0.0,-0.33671734,0.0,-0.34058988,-0.28417796,-0.29081702,2.1828535,-0.26902264,-0.9762062,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5377,0.0,1.4766167,0.0,-0.25418714,-0.26912475,-0.29081702,-0.27666342,0.29840013,0.99129206,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5404,1.0,-0.6854354,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.76408225,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2459,0.0,-0.6854354,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,0.65844446,-0.14911741,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1774,0.0,0.43046245,0.0,-0.34058988,-0.2321189,0.9110918,-0.23576039,-0.26902264,-0.567527,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8077,1.0,-0.057742864,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,2.308796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7571,0.0,0.15148799,0.0,-0.34058988,2.6323833,-0.064831376,1.5684187,0.08572691,-0.6784542,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2686,0.0,0.50020605,0.0,0.2930301,-0.26222533,-0.27909926,0.023884898,-0.26902264,0.010462059,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7702,0.3583058,-0.75517905,0.0,-0.33604237,-0.28731406,-0.28579512,1.2998815,-0.26902264,1.4564078,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7423,0.0,-0.12748648,0.0,-0.34058988,0.08462594,-0.29081702,-0.046361603,-0.26902264,1.3513188,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6390,1.0,0.15148799,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.27366728,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6732,0.0,0.2909752,1.0,-0.34058988,-0.27727857,-0.27072942,1.8120584,-0.2584331,-0.9956671,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7047,0.0,0.08174437,0.0,-0.34058988,-0.28605962,-0.29081702,0.33688197,-0.19313094,1.8787096,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6995,1.0,2.174053,0.0,-0.34058988,-0.28731406,-0.29081702,-0.27666342,-0.26902264,-0.59866446,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
